Product_ID,Product_Category,Product_Subcategory,Base_Price,Cost_Price,Profit_Margin,Seasonal_Flag,Inventory_Level,Reorder_Threshold,Lead_Time,Product_Rating,Review_Count,Return_Rate,Shipping_Weight,Size_Dimensions,Color_Variants,Size_Variants
PROD-1379,Fashion,SubCat-28,1249.94,573.13,0.54,Summer,1480,49,33,4.2,13668,0.09,30.4,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1380,Home & Living,SubCat-29,685.08,426.42,0.38,,1037,165,29,4.0,3680,0.19,38.46,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1381,Sports,SubCat-30,1103.21,687.43,0.38,,1527,158,15,1.0,8717,0.21,5.14,,"Red,Blue,Black","S,M,L"
PROD-1382,Electronics,SubCat-31,331.35,213.01,0.36,Winter,1076,39,18,4.5,4482,0.2,34.84,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1383,Electronics,SubCat-32,299.98,134.07,0.55,Holiday,1620,174,20,3.8,7864,0.19,25.17,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1384,Electronics,SubCat-33,1410.8,887.83,0.37,Winter,78,75,30,1.3,8095,0.24,25.84,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1385,Electronics,SubCat-34,477.78,326.1,0.32,Winter,1159,145,3,2.3,3405,0.08,30.86,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1386,Home & Living,SubCat-35,1400.44,589.34,0.58,Winter,235,150,19,1.1,770,0.03,4.08,,"Red,Blue,Black","S,M,L"
PROD-1387,Electronics,SubCat-36,1072.24,713.15,0.33,Winter,1545,174,42,4.0,11457,0.13,21.63,,"Red,Blue,Black","S,M,L"
PROD-1388,Electronics,SubCat-37,1100.74,585.86,0.47,Winter,297,139,35,2.5,9437,0.11,8.53,,"Red,Blue,Black","S,M,L"
PROD-1389,Fashion,SubCat-38,1046.15,521.9,0.5,,673,166,9,4.8,9427,0.15,2.33,,"Red,Blue,Black","S,M,L"
PROD-1390,Sports,SubCat-39,853.59,428.47,0.5,Summer,374,23,34,4.6,1019,0.01,0.64,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1391,Sports,SubCat-40,71.25,51.38,0.28,Summer,1704,52,17,1.3,7407,0.13,32.36,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1392,Electronics,SubCat-41,376.54,277.51,0.26,Summer,1610,34,5,4.2,12054,0.24,39.86,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1393,Sports,SubCat-42,562.44,298.2,0.47,,1535,37,19,1.6,14309,0.05,17.02,,"Red,Blue,Black","S,M,L"
PROD-1394,Electronics,SubCat-43,592.13,435.15,0.27,,1276,23,12,2.8,5322,0.01,20.02,,"Red,Blue,Black","S,M,L"
PROD-1395,Sports,SubCat-44,213.44,144.49,0.32,Back-to-School,1462,78,39,2.9,8696,0.04,34.66,,"Red,Blue,Black","S,M,L"
PROD-1396,Sports,SubCat-45,1109.25,619.55,0.44,Summer,1314,52,27,1.8,2082,0.1,26.0,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1397,Fashion,SubCat-46,867.33,584.11,0.33,Summer,1010,46,12,2.9,10812,0.15,32.6,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1398,Electronics,SubCat-47,697.01,488.87,0.3,Summer,1014,83,7,1.2,3286,0.1,26.06,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1399,Fashion,SubCat-48,679.95,503.47,0.26,Summer,959,71,6,3.6,3514,0.17,15.72,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1400,Fashion,SubCat-49,1457.14,753.13,0.48,Back-to-School,176,105,37,3.9,3406,0.06,38.88,,"Red,Blue,Black","S,M,L"
PROD-1401,Electronics,SubCat-0,117.06,62.88,0.46,Back-to-School,66,130,43,3.7,4220,0.17,32.05,,"Red,Blue,Black","S,M,L"
PROD-1402,Home & Living,SubCat-1,366.82,240.98,0.34,Winter,526,141,11,1.7,8589,0.16,6.13,,"Red,Blue,Black","S,M,L"
PROD-1403,Electronics,SubCat-2,428.78,257.17,0.4,Holiday,1016,73,41,1.3,1813,0.25,24.69,,"Red,Blue,Black","S,M,L"
PROD-1404,Beauty,SubCat-3,105.71,72.58,0.31,Back-to-School,868,160,17,1.9,12230,0.08,15.69,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1405,Home & Living,SubCat-4,780.53,427.54,0.45,Summer,1652,105,38,4.5,2000,0.11,1.14,,"Red,Blue,Black","S,M,L"
PROD-1406,Fashion,SubCat-5,56.57,38.1,0.33,Holiday,108,64,4,1.6,8877,0.15,18.72,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1407,Fashion,SubCat-6,1203.5,779.97,0.35,Summer,1287,109,32,1.6,1132,0.13,33.93,,"Red,Blue,Black","S,M,L"
PROD-1408,Sports,SubCat-7,1492.58,1094.56,0.27,Winter,765,38,12,3.7,2690,0.01,17.35,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1409,Home & Living,SubCat-8,762.77,478.68,0.37,Back-to-School,1651,64,30,2.0,8500,0.22,23.03,,"Red,Blue,Black","S,M,L"
PROD-1410,Sports,SubCat-9,986.24,452.15,0.54,Winter,1102,77,5,3.4,14737,0.18,25.86,,"Red,Blue,Black","S,M,L"
PROD-1411,Beauty,SubCat-10,1131.41,803.73,0.29,Holiday,491,158,7,4.1,3530,0.07,12.76,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1412,Sports,SubCat-11,322.28,134.69,0.58,,1647,87,29,1.8,1229,0.07,26.26,,"Red,Blue,Black","S,M,L"
PROD-1413,Home & Living,SubCat-12,1153.44,506.73,0.56,Holiday,1019,51,7,4.8,8205,0.1,13.12,,"Red,Blue,Black","S,M,L"
PROD-1414,Home & Living,SubCat-13,304.56,122.47,0.6,Summer,938,93,28,1.4,14001,0.14,2.07,,"Red,Blue,Black","S,M,L"
PROD-1415,Electronics,SubCat-14,1440.83,678.82,0.53,,122,101,5,1.8,3407,0.09,26.71,,"Red,Blue,Black","S,M,L"
PROD-1416,Sports,SubCat-15,1443.84,1015.7,0.3,,1617,141,3,1.1,4227,0.1,38.47,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1417,Beauty,SubCat-16,250.18,116.79,0.53,Back-to-School,1751,143,9,3.1,117,0.14,14.45,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1418,Electronics,SubCat-17,714.55,296.28,0.59,Summer,1041,139,20,1.6,13793,0.1,12.76,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1419,Home & Living,SubCat-18,1255.87,804.2,0.36,,1270,27,13,2.8,8035,0.04,1.03,,"Red,Blue,Black","S,M,L"
PROD-1420,Fashion,SubCat-19,1106.06,505.97,0.54,Holiday,1728,158,21,3.9,1550,0.07,2.25,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1421,Electronics,SubCat-20,315.34,144.6,0.54,Summer,737,198,21,4.1,8981,0.12,1.93,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1422,Fashion,SubCat-21,1107.39,826.78,0.25,Winter,1093,93,35,2.7,610,0.17,32.96,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1423,Beauty,SubCat-22,552.05,354.24,0.36,Summer,1667,110,41,1.4,9268,0.13,14.52,,"Red,Blue,Black","S,M,L"
PROD-1424,Home & Living,SubCat-23,554.75,361.64,0.35,Holiday,676,162,20,3.0,1403,0.19,5.93,,"Red,Blue,Black","S,M,L"
PROD-1425,Fashion,SubCat-24,1347.63,829.46,0.38,Summer,394,92,27,4.7,11617,0.25,33.87,,"Red,Blue,Black","S,M,L"
PROD-1426,Electronics,SubCat-25,471.9,319.07,0.32,Summer,1577,199,29,2.5,14921,0.22,8.81,,"Red,Blue,Black","S,M,L"
PROD-1427,Home & Living,SubCat-26,876.34,351.64,0.6,Summer,1950,191,4,2.2,3195,0.11,32.42,,"Red,Blue,Black","S,M,L"
PROD-1428,Fashion,SubCat-27,1200.28,656.02,0.45,Back-to-School,1498,166,6,3.1,5243,0.13,30.16,,"Red,Blue,Black","S,M,L"
PROD-1429,Sports,SubCat-28,74.91,45.71,0.39,Winter,35,127,6,1.2,10825,0.12,31.71,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1430,Home & Living,SubCat-29,219.68,123.54,0.44,Summer,1454,46,17,4.1,7267,0.05,17.77,,"Red,Blue,Black","S,M,L"
PROD-1431,Sports,SubCat-30,1326.53,831.68,0.37,Summer,1236,181,27,3.9,14747,0.07,8.84,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1432,Electronics,SubCat-31,1448.27,933.65,0.36,,744,164,20,1.6,12836,0.2,22.09,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1433,Electronics,SubCat-32,493.86,258.89,0.48,Winter,762,130,26,3.2,2005,0.08,21.4,,"Red,Blue,Black","S,M,L"
PROD-1434,Beauty,SubCat-33,1428.58,938.08,0.34,Summer,1973,136,17,2.5,2038,0.02,24.58,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1435,Home & Living,SubCat-34,1449.19,986.86,0.32,Winter,720,55,16,3.2,13350,0.12,33.64,,"Red,Blue,Black","S,M,L"
PROD-1436,Home & Living,SubCat-35,874.73,449.25,0.49,Summer,758,41,26,4.4,490,0.09,24.53,,"Red,Blue,Black","S,M,L"
PROD-1437,Home & Living,SubCat-36,167.07,123.25,0.26,Back-to-School,1723,107,35,3.7,9825,0.15,24.52,,"Red,Blue,Black","S,M,L"
PROD-1438,Electronics,SubCat-37,1171.1,539.86,0.54,Summer,1046,40,34,4.4,14531,0.13,31.28,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1439,Beauty,SubCat-38,557.37,364.19,0.35,Summer,1729,80,21,1.9,1260,0.23,18.74,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1440,Home & Living,SubCat-39,1050.44,498.07,0.53,Winter,1423,159,4,1.7,12980,0.01,10.27,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1441,Fashion,SubCat-40,828.47,345.75,0.58,Winter,1864,74,11,3.4,8550,0.04,12.95,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1442,Beauty,SubCat-41,99.49,40.26,0.6,Back-to-School,703,171,10,2.3,5295,0.13,4.67,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1443,Beauty,SubCat-42,1310.98,759.38,0.42,,748,72,38,2.6,4328,0.0,28.37,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1444,Electronics,SubCat-43,1442.69,725.25,0.5,Summer,972,114,32,4.2,9514,0.06,2.65,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1445,Beauty,SubCat-44,1187.44,711.59,0.4,Back-to-School,754,43,41,5.0,7303,0.16,2.52,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1446,Sports,SubCat-45,93.76,60.17,0.36,Back-to-School,1044,152,16,3.3,5105,0.16,25.05,,"Red,Blue,Black","S,M,L"
PROD-1447,Electronics,SubCat-46,978.05,557.04,0.43,,1153,160,42,4.1,2394,0.14,24.73,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1448,Electronics,SubCat-47,257.5,173.83,0.32,Summer,1525,77,40,4.2,8818,0.03,23.64,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1449,Home & Living,SubCat-48,864.43,635.69,0.26,Summer,1844,59,16,2.8,1303,0.05,14.63,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1450,Electronics,SubCat-49,744.95,334.43,0.55,Back-to-School,1397,29,13,3.3,6748,0.09,6.78,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1451,Sports,SubCat-0,793.25,511.56,0.36,Summer,1738,154,17,3.7,6721,0.08,16.98,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1452,Electronics,SubCat-1,184.14,90.95,0.51,Back-to-School,1906,144,42,4.1,11827,0.19,33.27,,"Red,Blue,Black","S,M,L"
PROD-1453,Electronics,SubCat-2,1098.6,583.42,0.47,Holiday,96,190,40,3.6,7030,0.15,22.19,,"Red,Blue,Black","S,M,L"
PROD-1454,Sports,SubCat-3,27.21,14.13,0.48,Back-to-School,324,157,15,3.2,14315,0.09,23.26,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1455,Fashion,SubCat-4,1316.06,591.55,0.55,Holiday,1171,127,3,2.3,4663,0.06,28.72,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1456,Electronics,SubCat-5,58.66,41.48,0.29,,1634,27,10,2.2,7369,0.07,32.13,,"Red,Blue,Black","S,M,L"
PROD-1457,Home & Living,SubCat-6,661.38,442.67,0.33,Winter,790,142,11,1.6,3543,0.11,39.99,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1458,Fashion,SubCat-7,706.4,401.85,0.43,Winter,1624,177,14,1.7,12017,0.07,16.16,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1459,Beauty,SubCat-8,416.18,215.35,0.48,Summer,762,136,13,1.6,9610,0.11,6.5,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1460,Fashion,SubCat-9,1307.15,627.23,0.52,Holiday,939,161,28,4.1,208,0.0,34.89,,"Red,Blue,Black","S,M,L"
PROD-1461,Home & Living,SubCat-10,362.16,269.17,0.26,Winter,601,163,24,4.9,950,0.01,30.81,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1462,Sports,SubCat-11,1078.06,539.94,0.5,Back-to-School,29,176,4,2.3,139,0.08,32.03,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1463,Electronics,SubCat-12,508.43,304.64,0.4,,330,109,6,1.3,7927,0.25,32.14,,"Red,Blue,Black","S,M,L"
PROD-1464,Fashion,SubCat-13,1284.9,633.33,0.51,Back-to-School,445,147,22,4.5,13957,0.02,5.74,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1465,Sports,SubCat-14,326.77,244.19,0.25,Summer,1342,177,34,3.1,7017,0.22,30.9,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1466,Fashion,SubCat-15,258.32,138.94,0.46,Summer,1682,163,40,2.6,11642,0.09,31.77,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1467,Fashion,SubCat-16,1130.17,528.65,0.53,Back-to-School,1336,173,42,4.7,6539,0.23,31.12,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1468,Electronics,SubCat-17,735.1,483.74,0.34,Summer,881,69,29,1.4,14258,0.18,1.5,,"Red,Blue,Black","S,M,L"
PROD-1469,Beauty,SubCat-18,1488.69,1000.01,0.33,Holiday,78,48,8,2.1,5776,0.18,39.4,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1470,Home & Living,SubCat-19,1100.34,796.99,0.28,Winter,1389,25,21,1.4,11502,0.03,15.27,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1471,Sports,SubCat-20,1246.3,768.82,0.38,Holiday,182,37,30,3.5,6596,0.14,17.15,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1472,Sports,SubCat-21,214.3,96.44,0.55,Back-to-School,1266,136,34,2.6,10264,0.13,32.81,,"Red,Blue,Black","S,M,L"
PROD-1473,Sports,SubCat-22,1192.97,481.0,0.6,,663,132,16,1.0,4681,0.05,13.78,,"Red,Blue,Black","S,M,L"
PROD-1474,Sports,SubCat-23,764.27,398.99,0.48,Summer,353,188,44,3.6,10929,0.1,26.98,,"Red,Blue,Black","S,M,L"
PROD-1475,Beauty,SubCat-24,303.77,211.01,0.31,Summer,822,78,7,1.5,5385,0.15,4.25,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1476,Home & Living,SubCat-25,815.27,394.28,0.52,Summer,1708,127,18,3.2,13205,0.19,11.39,,"Red,Blue,Black","S,M,L"
PROD-1477,Fashion,SubCat-26,331.18,246.2,0.26,Back-to-School,560,123,15,2.0,13997,0.21,25.25,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1478,Fashion,SubCat-27,195.41,100.58,0.49,Holiday,732,187,31,3.3,13688,0.1,38.39,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1479,Electronics,SubCat-28,1205.96,756.85,0.37,Holiday,1980,131,40,4.1,11393,0.21,34.46,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1480,Electronics,SubCat-29,357.08,251.49,0.3,,1729,42,22,4.1,11130,0.2,23.14,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1481,Sports,SubCat-30,433.77,311.07,0.28,,85,135,44,1.6,9849,0.13,8.41,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1482,Beauty,SubCat-31,226.48,112.88,0.5,Holiday,1895,71,43,4.6,14775,0.07,29.68,,"Red,Blue,Black","S,M,L"
PROD-1483,Beauty,SubCat-32,395.21,257.32,0.35,Winter,1115,147,40,4.0,7158,0.05,17.18,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1484,Home & Living,SubCat-33,829.39,588.32,0.29,Holiday,811,78,23,1.7,10689,0.21,23.5,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1485,Electronics,SubCat-34,1275.35,736.14,0.42,Holiday,1693,67,7,3.8,889,0.0,39.6,,"Red,Blue,Black","S,M,L"
PROD-1486,Sports,SubCat-35,354.31,201.06,0.43,Summer,690,101,33,1.3,12874,0.17,31.46,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1487,Home & Living,SubCat-36,8.63,5.95,0.31,Winter,395,166,34,2.9,13075,0.08,19.09,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1488,Beauty,SubCat-37,1374.88,979.28,0.29,Winter,369,149,19,1.7,9778,0.03,30.7,,"Red,Blue,Black","S,M,L"
PROD-1489,Sports,SubCat-38,138.32,88.8,0.36,Winter,1490,183,16,2.0,12524,0.22,2.57,,"Red,Blue,Black","S,M,L"
PROD-1490,Sports,SubCat-39,832.04,454.36,0.45,,294,152,35,4.6,11183,0.02,10.66,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1491,Fashion,SubCat-40,790.11,441.37,0.44,Summer,1844,175,38,1.8,8674,0.01,23.75,,"Red,Blue,Black","S,M,L"
PROD-1492,Home & Living,SubCat-41,864.89,644.2,0.26,Summer,1710,146,16,2.3,13829,0.03,2.15,,"Red,Blue,Black","S,M,L"
PROD-1493,Sports,SubCat-42,408.41,257.04,0.37,Holiday,401,31,12,5.0,14688,0.06,18.92,,"Red,Blue,Black","S,M,L"
PROD-1494,Fashion,SubCat-43,1116.32,614.06,0.45,Back-to-School,710,159,22,2.4,2843,0.2,3.38,,"Red,Blue,Black","S,M,L"
PROD-1495,Beauty,SubCat-44,341.52,196.2,0.43,Back-to-School,599,165,29,1.9,14469,0.13,36.92,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1496,Beauty,SubCat-45,580.8,393.06,0.32,Winter,1811,76,30,4.0,541,0.03,0.62,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1497,Electronics,SubCat-46,807.03,588.08,0.27,Summer,1718,118,26,4.6,5434,0.18,13.32,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1498,Beauty,SubCat-47,358.04,241.04,0.33,Winter,143,116,42,1.2,12743,0.06,15.05,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1499,Home & Living,SubCat-48,1154.25,547.34,0.53,,1331,112,7,3.1,3343,0.09,34.15,,"Red,Blue,Black","S,M,L"
PROD-1500,Beauty,SubCat-49,220.89,137.99,0.38,Summer,481,97,9,3.1,10811,0.09,14.28,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1501,Home & Living,SubCat-0,525.02,278.62,0.47,,1725,74,25,2.5,1464,0.02,9.07,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1502,Home & Living,SubCat-1,798.71,396.09,0.5,,1120,59,3,2.9,10818,0.2,7.43,,"Red,Blue,Black","S,M,L"
PROD-1503,Fashion,SubCat-2,1039.86,440.99,0.58,Summer,415,150,39,4.0,8352,0.1,31.76,,"Red,Blue,Black","S,M,L"
PROD-1504,Electronics,SubCat-3,254.71,138.33,0.46,Back-to-School,608,143,22,1.3,10136,0.12,7.96,,"Red,Blue,Black","S,M,L"
PROD-1505,Beauty,SubCat-4,673.04,400.21,0.41,Back-to-School,1823,41,4,3.3,4501,0.01,6.66,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1506,Home & Living,SubCat-5,118.32,51.64,0.56,Summer,34,50,28,2.3,12983,0.19,37.4,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1507,Beauty,SubCat-6,226.3,139.66,0.38,Summer,1705,126,31,2.7,5785,0.24,25.91,,"Red,Blue,Black","S,M,L"
PROD-1508,Beauty,SubCat-7,896.86,446.03,0.5,Back-to-School,108,95,24,2.1,1567,0.21,21.83,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1509,Sports,SubCat-8,1452.77,838.53,0.42,Winter,1769,152,34,4.1,13292,0.13,34.2,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1510,Fashion,SubCat-9,606.92,426.35,0.3,Winter,1298,131,4,2.9,5548,0.14,19.99,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1511,Sports,SubCat-10,298.06,213.53,0.28,Back-to-School,414,149,22,3.4,8609,0.22,25.95,,"Red,Blue,Black","S,M,L"
PROD-1512,Beauty,SubCat-11,660.33,301.95,0.54,Back-to-School,1711,193,35,2.7,12594,0.16,17.14,,"Red,Blue,Black","S,M,L"
PROD-1513,Electronics,SubCat-12,1444.29,783.97,0.46,Winter,322,116,22,3.9,2365,0.14,32.66,,"Red,Blue,Black","S,M,L"
PROD-1514,Fashion,SubCat-13,444.48,268.06,0.4,Holiday,926,28,17,1.3,8098,0.09,37.44,,"Red,Blue,Black","S,M,L"
PROD-1515,Fashion,SubCat-14,1234.37,721.74,0.42,Winter,1305,195,40,4.3,2051,0.01,10.71,,"Red,Blue,Black","S,M,L"
PROD-1516,Electronics,SubCat-15,1131.66,712.4,0.37,Holiday,348,52,42,4.4,9489,0.1,37.81,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1517,Electronics,SubCat-16,598.16,379.14,0.37,Holiday,969,194,23,4.7,4566,0.12,25.94,,"Red,Blue,Black","S,M,L"
PROD-1518,Sports,SubCat-17,995.32,501.45,0.5,Summer,1620,153,39,2.0,14876,0.03,25.1,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1519,Beauty,SubCat-18,744.33,526.58,0.29,Holiday,1467,119,5,4.8,13440,0.11,4.42,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1520,Home & Living,SubCat-19,1148.18,813.1,0.29,Winter,161,179,20,1.4,5403,0.12,33.96,,"Red,Blue,Black","S,M,L"
PROD-1521,Electronics,SubCat-20,589.24,316.86,0.46,,698,108,18,4.4,2863,0.24,15.18,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1522,Beauty,SubCat-21,152.79,72.83,0.52,Summer,652,112,35,1.5,13721,0.13,17.89,,"Red,Blue,Black","S,M,L"
PROD-1523,Home & Living,SubCat-22,739.5,521.62,0.29,,493,88,42,1.6,8505,0.21,10.15,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1524,Sports,SubCat-23,1275.32,790.22,0.38,Holiday,1762,66,29,3.2,2478,0.05,23.62,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1525,Fashion,SubCat-24,1040.86,654.13,0.37,Holiday,1497,38,22,4.9,2535,0.02,23.08,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1526,Sports,SubCat-25,1434.73,584.36,0.59,,761,129,9,4.0,9446,0.24,2.81,,"Red,Blue,Black","S,M,L"
PROD-1527,Sports,SubCat-26,1451.51,635.41,0.56,Winter,1132,192,44,4.3,7860,0.05,9.04,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1528,Electronics,SubCat-27,816.76,556.67,0.32,Back-to-School,1748,159,42,1.0,3643,0.13,35.7,,"Red,Blue,Black","S,M,L"
PROD-1529,Home & Living,SubCat-28,1236.72,792.68,0.36,Back-to-School,506,150,37,4.1,7771,0.09,4.54,,"Red,Blue,Black","S,M,L"
PROD-1530,Electronics,SubCat-29,1202.02,778.99,0.35,Holiday,1505,62,27,3.3,8761,0.01,19.13,,"Red,Blue,Black","S,M,L"
PROD-1531,Electronics,SubCat-30,648.41,297.97,0.54,,1054,98,37,1.0,5474,0.05,28.44,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1532,Electronics,SubCat-31,273.23,169.0,0.38,Back-to-School,966,40,25,3.9,11770,0.18,17.76,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1533,Sports,SubCat-32,47.91,29.21,0.39,Holiday,1876,183,40,1.5,6186,0.22,4.71,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1534,Home & Living,SubCat-33,515.19,306.89,0.4,Winter,842,69,43,3.8,7576,0.08,7.72,,"Red,Blue,Black","S,M,L"
PROD-1535,Home & Living,SubCat-34,1044.93,733.86,0.3,Holiday,75,78,29,4.3,12267,0.13,16.14,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1536,Fashion,SubCat-35,1343.71,897.48,0.33,Holiday,1825,155,35,4.7,4876,0.23,20.95,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1537,Fashion,SubCat-36,295.58,183.88,0.38,Back-to-School,994,78,41,2.7,6738,0.13,15.18,,"Red,Blue,Black","S,M,L"
PROD-1538,Sports,SubCat-37,892.68,587.56,0.34,Winter,877,144,5,3.4,9414,0.12,34.66,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1539,Sports,SubCat-38,216.65,114.51,0.47,Holiday,1585,163,20,2.3,8279,0.12,24.85,,"Red,Blue,Black","S,M,L"
PROD-1540,Sports,SubCat-39,149.01,111.51,0.25,Holiday,1986,135,7,4.3,7714,0.12,37.77,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1541,Electronics,SubCat-40,641.98,284.0,0.56,Winter,499,81,37,1.7,9609,0.25,14.85,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1542,Beauty,SubCat-41,1325.54,591.44,0.55,Holiday,641,67,22,1.3,7678,0.04,23.11,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1543,Electronics,SubCat-42,1346.0,808.11,0.4,Winter,1940,104,42,3.8,13356,0.07,19.8,,"Red,Blue,Black","S,M,L"
PROD-1544,Beauty,SubCat-43,651.67,364.46,0.44,,687,116,20,4.8,4194,0.2,2.13,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1545,Electronics,SubCat-44,498.69,308.0,0.38,Summer,937,51,44,2.6,7653,0.24,21.5,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1546,Beauty,SubCat-45,1394.07,568.42,0.59,Winter,350,178,36,1.8,14092,0.02,38.09,,"Red,Blue,Black","S,M,L"
PROD-1547,Electronics,SubCat-46,455.26,248.9,0.45,Holiday,145,181,9,4.4,2268,0.03,29.98,30x40x10,"Red,Blue,Black","S,M,L"
PROD-1548,Sports,SubCat-47,449.29,243.35,0.46,Back-to-School,513,26,32,4.6,8333,0.19,31.21,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1549,Sports,SubCat-48,750.11,361.56,0.52,Summer,1582,62,21,4.2,594,0.07,32.83,,"Red,Blue,Black","S,M,L"
PROD-1550,Fashion,SubCat-49,546.01,409.11,0.25,Holiday,1453,169,21,3.0,6848,0.21,31.88,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1551,Home & Living,SubCat-0,1102.74,475.09,0.57,Winter,1169,116,36,3.1,8185,0.14,12.87,,"Red,Blue,Black","S,M,L"
PROD-1552,Sports,SubCat-1,583.55,313.64,0.46,Back-to-School,189,156,12,4.8,8425,0.09,20.18,10x20x5,"Red,Blue,Black","S,M,L"
PROD-1553,Sports,SubCat-2,570.65,260.36,0.54,Holiday,347,84,24,2.2,12758,0.08,31.19,30x40x10,"Red,Blue,Black","S,M,L"
